Time,Data
9.3444 sec,-2.65095321241148
9.3454 sec,-2.64526063963419
9.3464 sec,-2.63947740016206
9.3474 sec,-2.63360393241869
9.3484 sec,-2.62764068344709
9.3494 sec,-2.62158810886741
9.3504 sec,-2.61544667283361
9.3514 sec,-2.60921684798955
9.3524 sec,-2.60289911542405
9.3534 sec,-2.59649396462512
9.3544 sec,-2.59000189343347
9.3554 sec,-2.58342340799507
9.3564 sec,-2.57675902271296
9.3574 sec,-2.57000926019818
9.3584 sec,-2.56317465121997
9.3594 sec,-2.55625573465505
9.3604 sec,-2.54925305743616
9.3614 sec,-2.54216717449979
9.3624 sec,-2.53499864873312
9.3634 sec,-2.52774805092013
9.3644 sec,-2.52041595968697
9.3654 sec,-2.51300296144651
9.3664 sec,-2.50550965034216
9.3674 sec,-2.49793662819086
9.3684 sec,-2.49028450442533
9.3694 sec,-2.48255389603562
9.3704 sec,-2.47474542750981
9.3714 sec,-2.46685973077401
9.3724 sec,-2.45889744513162
9.3734 sec,-2.45085921720184
9.3744 sec,-2.44274570085746
9.3754 sec,-2.4345575571619
9.3764 sec,-2.42629545430558
9.3774 sec,-2.41796006754158
9.3784 sec,-2.40955207912047
9.3794 sec,-2.40107217822464
9.3804 sec,-2.39252106090174
9.3814 sec,-2.38389942999758
9.3824 sec,-2.37520799508831
9.3834 sec,-2.36644747241186
9.3844 sec,-2.35761858479879
9.3854 sec,-2.34872206160245
9.3864 sec,-2.33975863862849
9.3874 sec,-2.33072905806373
9.3884 sec,-2.32163406840436
9.3894 sec,-2.31247442438358
9.3904 sec,-2.30325088689852
9.3914 sec,-2.29396422293659
9.3924 sec,-2.28461520550122
9.3934 sec,-2.27520461353703
9.3944 sec,-2.26573323185431
9.3954 sec,-2.25620185105299
9.3964 sec,-2.24661126744601
9.3974 sec,-2.23696228298208
9.3984 sec,-2.22725570516793
9.3994 sec,-2.21749234698996
9.4004 sec,-2.20767302683538
9.4014 sec,-2.1977985684127
9.4024 sec,-2.18786980067188
9.4034 sec,-2.17788755772367
9.4043 sec,-2.1691306063588
9.4043 sec,-2.16913060635652
9.4053 sec,-2.1590544520737
9.4063 sec,-2.14892941936106
9.4073 sec,-2.13875835188814
9.4083 sec,-2.12854215665972
9.4093 sec,-2.11828174310162
9.4103 sec,-2.1079780229687
9.4113 sec,-2.0976319102528
9.4123 sec,-2.0872443210908
9.4133 sec,-2.0768161736729
9.4143 sec,-2.06634838815098
9.4153 sec,-2.05584188654701
9.4163 sec,-2.04529759266174
9.4173 sec,-2.03471643198351
9.4183 sec,-2.02409933159715
9.4193 sec,-2.01344722009309
9.4203 sec,-2.00276102747672
9.4213 sec,-1.9920416850778
9.4223 sec,-1.98129012546018
9.4233 sec,-1.97050728233155
9.4243 sec,-1.95969409045369
9.4253 sec,-1.94885148555257
9.4263 sec,-1.93798040422894
9.4273 sec,-1.92708178386903
9.4283 sec,-1.9161565625555
9.4293 sec,-1.90520567897867
9.4303 sec,-1.89423007234787
9.4313 sec,-1.88323068230324
9.4323 sec,-1.87220844882758
9.4333 sec,-1.86116431215868
9.4343 sec,-1.85009921270168
9.4353 sec,-1.83901409094197
9.4363 sec,-1.82790988735811
9.4373 sec,-1.8167875423353
9.4383 sec,-1.80564799607895
9.4393 sec,-1.79449218852867
9.4403 sec,-1.78332105927248
9.4413 sec,-1.77213554746147
9.4423 sec,-1.7609365917246
9.4433 sec,-1.749725130084
9.4443 sec,-1.73850209987055
9.4453 sec,-1.72726843763973
9.4463 sec,-1.71602507908791
9.4473 sec,-1.70477295896895
9.4483 sec,-1.69351301101118
9.4493 sec,-1.68224616783473
9.4503 sec,-1.67097336086919
9.4513 sec,-1.65969552027174
9.4523 sec,-1.64841357484562
9.4533 sec,-1.63712845195887
9.4543 sec,-1.62584107746374
9.4553 sec,-1.61455237561619
9.4563 sec,-1.60326326899598
9.4573 sec,-1.59197467842711
9.4577 sec,-1.58778525229414
9.4577 sec,-1.58778525229156
9.4587 sec,-1.57649621602041
9.4597 sec,-1.56520555818535
9.4607 sec,-1.5539138772957
9.4617 sec,-1.54262209777641
9.4627 sec,-1.53133114411609
9.4637 sec,-1.52004194077928
9.4647 sec,-1.50875541211852
9.4657 sec,-1.49747248228652
9.4667 sec,-1.48619407514832
9.4677 sec,-1.47492111419329
9.4687 sec,-1.46365452244737
9.4697 sec,-1.4523952223851
9.4707 sec,-1.44114413584169
9.4717 sec,-1.42990218392526
9.4727 sec,-1.41867028692897
9.4737 sec,-1.40744936424319
9.4747 sec,-1.3962403342678
9.4757 sec,-1.38504411432446
9.4767 sec,-1.37386162056907
9.4777 sec,-1.36269376790414
9.4787 sec,-1.35154146989137
9.4797 sec,-1.34040563866419
9.4807 sec,-1.32928718484058
9.4817 sec,-1.31818701743585
9.4827 sec,-1.30710604377556
9.4837 sec,-1.29604516940866
9.4847 sec,-1.28500529802063
9.4857 sec,-1.2739873313468
9.4867 sec,-1.26299216908594
9.4877 sec,-1.25202070881378
9.4887 sec,-1.24107384589694
9.4897 sec,-1.23015247340687
9.4907 sec,-1.21925748203404
9.4917 sec,-1.20838976000228
9.4927 sec,-1.19755019298339
9.4937 sec,-1.18673966401187
9.4947 sec,-1.17595905339998
9.4957 sec,-1.16520923865292
9.4967 sec,-1.15449109438428
9.4977 sec,-1.14380549223179
9.4987 sec,-1.13315330077318
9.4997 sec,-1.12253538544249
9.5007 sec,-1.11195260844648
9.5017 sec,-1.10140582868143
9.5027 sec,-1.09089590165014
9.5037 sec,-1.0804236793793
9.5047 sec,-1.06999001033706
9.5057 sec,-1.05959573935101
9.5067 sec,-1.04924170752645
9.5077 sec,-1.03892875216497
9.5087 sec,-1.02865770668332
9.5097 sec,-1.01842940053275
9.5107 sec,-1.00824465911852
9.5117 sec,-0.998104303719918
9.5127 sec,-0.98800915141061
9.5137 sec,-0.977960014979302
9.5147 sec,-0.967957702850831
9.5157 sec,-0.958003019007639
9.5167 sec,-0.948096762911686
9.5177 sec,-0.938239729426627
9.5187 sec,-0.928432708740615
9.5197 sec,-0.918676486289357
9.5207 sec,-0.908971842679599
9.5217 sec,-0.899319553613195
9.5227 sec,-0.889720389811443
9.5237 sec,-0.880175116939995
9.5247 sec,-0.870684495534183
9.5257 sec,-0.861249280924778
9.5267 sec,-0.851870223164299
9.5277 sec,-0.842548066953687
9.5287 sec,-0.833283551569624
9.5297 sec,-0.824077410792202
9.5307 sec,-0.814930372833199
9.5317 sec,-0.80584316026477
9.5327 sec,-0.796816489948737
9.5337 sec,-0.787851072966377
9.5347 sec,-0.778947614548731
9.5357 sec,-0.770106814007453
9.5367 sec,-0.761329364666236
9.5377 sec,-0.752615953792709
9.5387 sec,-0.743967262530999
9.5397 sec,-0.7353839658348
9.5407 sec,-0.726866732401003
9.5417 sec,-0.718416224603969
9.5427 sec,-0.710033098430296
9.5437 sec,-0.701718003414279
9.5447 sec,-0.693471582573887
9.5457 sec,-0.685294472347389
9.5467 sec,-0.677187302530597
9.5477 sec,-0.669150696214692
9.5487 sec,-0.661185269724739
9.5497 sec,-0.65329163255875
9.5507 sec,-0.645470387327468
9.5517 sec,-0.637722129694735
9.5527 sec,-0.630047448318511
9.5537 sec,-0.622446924792638
9.5547 sec,-0.614921133589118
9.5557 sec,-0.607470642001195
9.5567 sec,-0.600096010087052
9.5577 sec,-0.592797790614173
9.5587 sec,-0.585576529004427
9.5597 sec,-0.578432763279817
9.5607 sec,-0.571367024008946
9.5617 sec,-0.564379834254166
9.5627 sec,-0.557471709519455
9.5637 sec,-0.550643157698991
9.5647 sec,-0.54389467902646
9.5657 sec,-0.537226766025067
9.5667 sec,-0.530639903458321
9.5677 sec,-0.524134568281469
9.5687 sec,-0.517711229593763
9.5697 sec,-0.511370348591445
9.5707 sec,-0.505112378521433
9.5717 sec,-0.498937764635796
9.5727 sec,-0.492846944147037
9.5737 sec,-0.486840346184037
9.5747 sec,-0.480918391748844
9.5757 sec,-0.475081493674231
9.5767 sec,-0.46933005658198
9.5777 sec,-0.463664476842016
9.5787 sec,-0.45808514253228
9.5797 sec,-0.452592433399389
9.5807 sec,-0.447186720820125
9.5817 sec,-0.441868367763709
9.5827 sec,-0.436637728754874
9.5837 sec,-0.431495149837734
9.5847 sec,-0.426440968540462
9.5857 sec,-0.421475513840841
9.5867 sec,-0.416599106132553
9.5877 sec,-0.411812057192328
9.5887 sec,-0.407114670147916
9.5897 sec,-0.402507239446902
9.5907 sec,-0.39799005082631
9.5917 sec,-0.3935633812831
9.5927 sec,-0.389227499045455
9.5937 sec,-0.384982663544937
9.5947 sec,-0.380829125389493
9.5957 sec,-0.376767126337261
9.5967 sec,-0.372796899271305
9.5977 sec,-0.368918668175131
9.5987 sec,-0.365132648109117
9.5997 sec,-0.361439045187749
9.6007 sec,-0.357838056557761
9.6017 sec,-0.354329870377125
9.6027 sec,-0.350914665794895
9.6037 sec,-0.347592612931943
9.6047 sec,-0.344363872862552
9.6057 sec,-0.341228597596881
9.6067 sec,-0.338186930064314
9.6077 sec,-0.335239004097688
9.6087 sec,-0.33238494441838
9.6097 sec,-0.329624866622306
9.6107 sec,-0.326958877166777
9.6117 sec,-0.324387073358255
9.6127 sec,-0.321909543340987
9.6137 sec,-0.319526366086535
9.6147 sec,-0.317237611384181
9.6157 sec,-0.315043339832233
9.6167 sec,-0.312943602830232
9.6177 sec,-0.310938442572022
9.6187 sec,-0.309027892039749
9.6197 sec,-0.307211974998724
9.6207 sec,-0.305490705993203
9.6217 sec,-0.30386409034305
9.6227 sec,-0.302332124141308
9.6237 sec,-0.300894794252657
9.6247 sec,-0.299552078312775
9.6257 sec,-0.298303944728597
9.6267 sec,-0.297150352679475
9.6277 sec,-0.296091252119233
9.6287 sec,-0.295126583779125
9.6297 sec,-0.294256279171687
9.6307 sec,-0.293480260595487
9.6317 sec,-0.292798441140796
9.6327 sec,-0.292210724696116
9.6337 sec,-0.291717005955647
9.6347 sec,-0.291317170427636
9.6357 sec,-0.291011094443613
9.6367 sec,-0.290798645168541
9.6377 sec,-0.290679680611862
9.6387 sec,-0.290654049639417
9.6397 sec,-0.290721591986294
9.6407 sec,-0.290882138270542
9.6417 sec,-0.291135510007798
9.6427 sec,-0.291481519626778
9.6437 sec,-0.291919970485695
9.6447 sec,-0.292450656889548
9.6457 sec,-0.293073364108286
9.6467 sec,-0.293787868395888
9.6477 sec,-0.294593937010301
9.6487 sec,-0.295491328234286
9.6497 sec,-0.296479791397114
9.6507 sec,-0.297559066897173
9.6517 sec,-0.298728886225445
9.6527 sec,-0.29998897198984
9.6537 sec,-0.301339037940427
9.6547 sec,-0.302778788995529
9.6557 sec,-0.304307921268685
9.6567 sec,-0.305926122096482
9.6577 sec,-0.307633070067244
9.6587 sec,-0.309428435050613
9.6597 sec,-0.311311878227938
9.6607 sec,-0.313283052123566
9.6617 sec,-0.315341600636971
9.6627 sec,-0.317487159075736
9.6637 sec,-0.319719354189388
9.6647 sec,-0.32203780420405
9.6657 sec,-0.324442118857983
9.6667 sec,-0.326931899437928
9.6677 sec,-0.329506738816316
9.6687 sec,-0.332166221489286
9.6697 sec,-0.334909923615527
9.6707 sec,-0.337737413055968
9.6717 sec,-0.340648249414303
9.6727 sec,-0.343641984078263
9.6737 sec,-0.346718160261794
9.6747 sec,-0.349876313047993
9.6757 sec,-0.353115969432856
9.6767 sec,-0.356436648369832
9.6777 sec,-0.359837860815186
9.6787 sec,-0.363319109774154
9.6797 sec,-0.366879890347865
9.6807 sec,-0.370519689781083
9.6817 sec,-0.374237987510709
9.6827 sec,-0.378034255215056
9.6837 sec,-0.381907956863926
9.6847 sec,-0.385858548769418
9.6857 sec,-0.389885479637537
9.6867 sec,-0.393988190620525
9.6877 sec,-0.398166115369959
9.6887 sec,-0.402418680090592
9.6897 sec,-0.406745303594974
9.6907 sec,-0.41114539735877
9.6917 sec,-0.415618365576809
9.6927 sec,-0.420163605219897
9.6937 sec,-0.42478050609233
9.6947 sec,-0.429468450890088
9.6957 sec,-0.434226815259831
9.6967 sec,-0.439054967858528
9.6977 sec,-0.443952270413814
9.6987 sec,-0.44891807778498
9.6997 sec,-0.453951738024795
9.7007 sec,-0.459052592441889
9.7017 sec,-0.464219975663802
9.7027 sec,-0.469453215700816
9.7037 sec,-0.474751634010328
9.7047 sec,-0.480114545562024
9.7057 sec,-0.485541258903521
9.7067 sec,-0.491031076226826
9.7077 sec,-0.496583293435364
9.7087 sec,-0.502197200211582
9.7097 sec,-0.507872080085331
9.7107 sec,-0.513607210502716
9.7117 sec,-0.519401862895652
9.7127 sec,-0.525255302751975
9.7137 sec,-0.531166789686233
9.7147 sec,-0.537135577510926
9.7157 sec,-0.543160914308541
9.7167 sec,-0.549242042503968
9.7177 sec,-0.555378198937593
9.7187 sec,-0.561568614938948
9.7197 sec,-0.567812516400939
9.7207 sec,-0.574109123854569
9.7217 sec,-0.580457652544203
9.7227 sec,-0.586857312503499
9.7237 sec,-0.593307308631659
9.7247 sec,-0.599806840770447
9.7257 sec,-0.606355103781498
9.7267 sec,-0.612951287624295
9.7277 sec,-0.619594577434557
9.7287 sec,-0.62628415360318
9.7297 sec,-0.633019191855573
9.7307 sec,-0.639798863331623
9.7317 sec,-0.646622334665982
9.7327 sec,-0.65348876806888
9.7337 sec,-0.660397321407459
9.7347 sec,-0.667347148287373
9.7357 sec,-0.674337398135068
9.7367 sec,-0.681367216280242
9.7377 sec,-0.688435744038954
9.7387 sec,-0.695542118797007
9.7397 sec,-0.702685474093746
9.7407 sec,-0.709864939706376
9.7417 sec,-0.717079641734481
9.7427 sec,-0.724328702685106
9.7437 sec,-0.73161124155812
9.7447 sec,-0.738926373931928
9.7457 sec,-0.746273212049614
9.7467 sec,-0.753650864905392
9.7477 sec,-0.761058438331346
9.7487 sec,-0.768495035084645
9.7497 sec,-0.77595975493492
9.7507 sec,-0.783451694752083
9.7517 sec,-0.790969948594354
9.7527 sec,-0.798513607796689
9.7537 sec,-0.806081761059426
9.7547 sec,-0.813673494537199
9.7557 sec,-0.821287891928216
9.7567 sec,-0.828924034563667
9.7577 sec,-0.836581001497536
9.7587 sec,-0.844257869596546
9.7597 sec,-0.851953713630349
9.7607 sec,-0.859667606362097
9.7617 sec,-0.867398618638968
9.7627 sec,-0.875145819483145
9.7637 sec,-0.882908276182868
9.7647 sec,-0.890685054383704
9.7657 sec,-0.898475218180073
9.7667 sec,-0.906277830206802
9.7677 sec,-0.914091951730976
9.7687 sec,-0.921916642743909
9.7697 sec,-0.929750962053229
9.7707 sec,-0.937593967375163
9.7717 sec,-0.945444715426896
9.7727 sec,-0.953302262019074
9.7737 sec,-0.961165662148461
9.7747 sec,-0.969033970090621
9.7757 sec,-0.97690623949274
9.7767 sec,-0.984781523466506
9.7777 sec,-0.992658874681112
9.7787 sec,-1.00053734545633
9.7797 sec,-1.00841598785552
9.7807 sec,-1.01629385377889
9.7817 sec,-1.0241699950566
9.7827 sec,-1.03204346354204
9.7837 sec,-1.03991331120501
9.7847 sec,-1.04777859022503
9.7857 sec,-1.05563835308452
9.7867 sec,-1.06349165266216
9.7877 sec,-1.07133754232604
9.7887 sec,-1.07917507602686
9.7897 sec,-1.08700330839117
9.7907 sec,-1.09482129481445
9.7917 sec,-1.10262809155418
9.7927 sec,-1.11042275582291
9.7937 sec,-1.11820434588114
9.7947 sec,-1.12597192113023
9.7957 sec,-1.13372454220522
9.7967 sec,-1.14146127106734
9.7977 sec,-1.14918117109681
9.7987 sec,-1.15688330718513
9.7997 sec,-1.16456674582743
9.8007 sec,-1.17223055521475
9.8017 sec,-1.17987380532598
9.8027 sec,-1.18749556801983
9.8037 sec,-1.19509491712652
9.8047 sec,-1.20267092853941
9.8057 sec,-1.21022268030628
9.8067 sec,-1.21774925272063
9.8077 sec,-1.22524972841257
9.8087 sec,-1.23272319243971
9.8097 sec,-1.24016873237766
9.8107 sec,-1.24758543841035
9.8117 sec,-1.25497240342026
9.8127 sec,-1.26232872307814
9.8137 sec,-1.26965349593274
9.8147 sec,-1.27694582350012
9.8157 sec,-1.28420481035269
9.8167 sec,-1.29142956420809
9.8177 sec,-1.29861919601765
9.8187 sec,-1.30577282005463
9.8197 sec,-1.31288955400214
9.8207 sec,-1.3199685190407
9.8217 sec,-1.32700883993559
9.8227 sec,-1.33400964512374
9.8237 sec,-1.34097006680032
9.8247 sec,-1.34788924100504
9.8257 sec,-1.35476630770801
9.8267 sec,-1.36160041089533
9.8277 sec,-1.36839069865418
9.8287 sec,-1.3751363232576
9.8297 sec,-1.38183644124895
9.8307 sec,-1.38849021352578
9.8317 sec,-1.39509680542348
9.8327 sec,-1.40165538679842
9.8337 sec,-1.40816513211069
9.8347 sec,-1.41462522050638
9.8357 sec,-1.42103483589943
9.8367 sec,-1.42739316705304
9.8377 sec,-1.43369940766068
9.8387 sec,-1.43995275642647
9.8397 sec,-1.44615241714529
9.8407 sec,-1.45229759878222
9.8417 sec,-1.45838751555163
9.8427 sec,-1.46442138699574
9.8437 sec,-1.47039843806254
9.8447 sec,-1.47631789918348
9.8457 sec,-1.48217900635029
9.8467 sec,-1.48798100119158
9.8477 sec,-1.49372313104872
9.8487 sec,-1.49940464905122
9.8497 sec,-1.5050248141916
9.8507 sec,-1.51058289139961
9.8517 sec,-1.51607815161601
9.8527 sec,-1.52150987186561
9.8537 sec,-1.52687733532992
9.8547 sec,-1.53217983141903
9.8557 sec,-1.53741665584303
9.8567 sec,-1.54258711068278
9.8577 sec,-1.54769050445998
9.8587 sec,-1.55272615220681
9.8597 sec,-1.55769337553475
9.8607 sec,-1.56259150270293
9.8617 sec,-1.56741986868569
9.8627 sec,-1.57217781523964
9.8637 sec,-1.57686469096998
9.8647 sec,-1.58147985139616
9.8657 sec,-1.58602265901692
9.8667 sec,-1.59049248337459
9.8677 sec,-1.59488870111884
9.8687 sec,-1.59921069606955
9.8697 sec,-1.60345785927919
9.8707 sec,-1.60762958909436
9.8717 sec,-1.61172529121668
9.8727 sec,-1.61574437876297
9.8737 sec,-1.61968627232472
9.8747 sec,-1.62355040002677
9.8757 sec,-1.62733619758542
9.8767 sec,-1.63104310836561
9.8777 sec,-1.63467058343746
9.8787 sec,-1.63821808163211
9.8797 sec,-1.64168506959672
9.8807 sec,-1.64507102184875
9.8817 sec,-1.64837542082945
9.8827 sec,-1.65159775695664
9.8837 sec,-1.65473752867668
9.8847 sec,-1.65779424251564
9.8857 sec,-1.66076741312974
9.8867 sec,-1.6636565633549
9.8877 sec,-1.66646122425567
9.8887 sec,-1.66918093517317
9.8897 sec,-1.67181524377232
9.8907 sec,-1.6743637060883
9.8917 sec,-1.6768258865721
9.8927 sec,-1.67920135813532
9.8937 sec,-1.68148970219409
9.8947 sec,-1.68369050871226
9.8957 sec,-1.68580337624363
9.8967 sec,-1.68782791197343
9.8977 sec,-1.68976373175895
9.8987 sec,-1.69161046016929
9.8997 sec,-1.69336773052431
9.9007 sec,-1.69503518493264
9.9017 sec,-1.69661247432897
9.9027 sec,-1.69809925851031
9.9037 sec,-1.69949520617156
9.9047 sec,-1.70079999494007
9.9057 sec,-1.70201331140938
9.9067 sec,-1.70313485117213
9.9077 sec,-1.704164318852
9.9087 sec,-1.70510142813485
9.9097 sec,-1.70594590179891
9.9107 sec,-1.70669747174413
9.9117 sec,-1.7073558790206
9.9127 sec,-1.7079208738561
9.9137 sec,-1.70839221568275
9.9147 sec,-1.70876967316274
9.9157 sec,-1.70905302421317
9.9167 sec,-1.70924205602999
9.9177 sec,-1.70933656511101
9.9187 sec,-1.70933635727803
9.9197 sec,-1.709241247698
9.9207 sec,-1.70905106090336
9.9217 sec,-1.70876563081132
9.9227 sec,-1.7083848007424
9.9237 sec,-1.70790842343786
9.9247 sec,-1.70733636107637
9.9257 sec,-1.70666848528959
9.9267 sec,-1.70590467717702
9.9277 sec,-1.7050448273197
9.9287 sec,-1.70408883579318
9.9297 sec,-1.70303661217941
9.9307 sec,-1.70188807557776
9.9317 sec,-1.70064315461513
9.9327 sec,-1.69930178745505
9.9337 sec,-1.69786392180589
9.9347 sec,-1.69632951492814
9.9357 sec,-1.69469853364074
9.9367 sec,-1.69297095432641
9.9377 sec,-1.69114676293617
9.9387 sec,-1.68922595499277
9.9397 sec,-1.68720853559327
9.9407 sec,-1.68509451941069
9.9417 sec,-1.68288393069463
9.9427 sec,-1.68057680327102
9.9437 sec,-1.67817318054089
9.9447 sec,-1.67567311547825
9.9457 sec,-1.67307667062692
9.9467 sec,-1.67038391809656
9.9477 sec,-1.66759493955759
9.9487 sec,-1.66470982623535
9.9497 sec,-1.66172867890315
9.9507 sec,-1.65865160787448
9.9517 sec,-1.65547873299424
9.9527 sec,-1.65221018362905
9.9537 sec,-1.6488460986566
9.9547 sec,-1.64538662645406
9.9557 sec,-1.64183192488557
9.9567 sec,-1.63818216128877
9.9577 sec,-1.63443751246043
9.9587 sec,-1.63059816464109
9.9597 sec,-1.62666431349881
9.9607 sec,-1.62263616411198
9.9617 sec,-1.61851393095117
9.9627 sec,-1.61429783786013
9.9637 sec,-1.60998811803572
9.9647 sec,-1.60558501400706
9.9657 sec,-1.60108877761371
9.9667 sec,-1.59649966998287
9.9677 sec,-1.59181796150572
9.9687 sec,-1.58704393181283
9.9697 sec,-1.58217786974867
9.9707 sec,-1.57722007334515
9.9717 sec,-1.57217084979435
9.9727 sec,-1.56703051542017
9.9737 sec,-1.5617993956493
9.9747 sec,-1.55647782498115
9.9757 sec,-1.55106614695681
9.9767 sec,-1.54556471412732
9.9777 sec,-1.53997388802084
9.9787 sec,-1.53429403910911
9.9797 sec,-1.52852554677283
9.9807 sec,-1.52266879926635
9.9817 sec,-1.51672419368129
9.9827 sec,-1.51069213590947
9.9837 sec,-1.50457304060481
9.9847 sec,-1.49836733114443
9.9857 sec,-1.49207543958892
9.9867 sec,-1.48569780664163
9.9877 sec,-1.4792348816072
9.9887 sec,-1.47268712234925
9.9897 sec,-1.46605499524709
9.9907 sec,-1.45933897515174
9.9917 sec,-1.45253954534098
9.9927 sec,-1.44565719747367
9.9937 sec,-1.43869243154312
9.9947 sec,-1.4316457558297
9.9957 sec,-1.42451768685266
9.9967 sec,-1.41730874932101
9.9977 sec,-1.41001947608372
9.9987 sec,-1.40265040807904
9.9997 sec,-1.39520209428295
10.001 sec,-1.38767509165693
10.002 sec,-1.3800699650949
10.003 sec,-1.37238728736926
10.004 sec,-1.36462763907634
10.005 sec,-1.35679160858088
10.006 sec,-1.34887979195983
10.007 sec,-1.34089279294538
10.008 sec,-1.33283122286718
10.009 sec,-1.32469570059388
10.01 sec,-1.31648685247381
10.011 sec,-1.30820531227498
10.012 sec,-1.29985172112436
10.013 sec,-1.29142672744631
10.014 sec,-1.28293098690043
10.015 sec,-1.27436516231862
10.016 sec,-1.26572992364132
10.017 sec,-1.25702594785326
10.018 sec,-1.24825391891827
10.019 sec,-1.23941452771354
10.02 sec,-1.23050847196315
10.021 sec,-1.22153645617092
10.022 sec,-1.21249919155252
10.023 sec,-1.20339739596699
10.024 sec,-1.19423179384755
10.025 sec,-1.18500311613177
10.026 sec,-1.17571210019102
10.027 sec,-1.16635948975939
10.028 sec,-1.15694603486186
10.029 sec,-1.14747249174193
10.03 sec,-1.13793962278852
10.031 sec,-1.12834819646236
10.032 sec,-1.1186989872217
10.033 sec,-1.10899277544742
10.034 sec,-1.09923034736759
10.035 sec,-1.08941249498139
10.036 sec,-1.07954001598244
10.037 sec,-1.06961371368166
10.038 sec,-1.05963439692938
10.039 sec,-1.04960288003709
10.04 sec,-1.03951998269851
10.041 sec,-1.02938652991011
10.042 sec,-1.01920335189118
10.043 sec,-1.00897128400336
10.044 sec,-0.999999999999907
10.044 sec,-0.999999999997569
10.045 sec,-0.989682706305707
10.046 sec,-0.979321168603551
10.047 sec,-0.968918272973699
10.048 sec,-0.958474921861089
10.049 sec,-0.947992020128186
10.05 sec,-0.937470474962956
10.051 sec,-0.926911195786793
10.052 sec,-0.916315094162751
10.053 sec,-0.905683083703662
10.054 sec,-0.895016079980618
10.055 sec,-0.884315000431401
10.056 sec,-0.873580764269203
10.057 sec,-0.862814292391409
10.058 sec,-0.852016507288594
10.059 sec,-0.841188332953589
10.06 sec,-0.830330694790906
10.061 sec,-0.819444519526149
10.062 sec,-0.808530735115767
10.063 sec,-0.797590270656846
10.064 sec,-0.786624056297318
10.065 sec,-0.775633023146148
